location_id,item_id,address_raw,address_normalized,latitude,longitude,parcel_id,geocode_confidence,created_at
19,80,"Three Oaks Parkway, Estero, FL","Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,,0.7,
20,80,20897 Three Oaks Parkway,"20897 Three Oaks Parkway, Estero, FL",26.4536978,-81.7888904,,0.7,
21,109,"Broadway Avenue East, Estero, FL","Broadway Avenue East, Estero, FL",26.442,-81.8054,,0.9,
22,109,"Sandy Lane, Estero, FL","Sandy Lane, Estero, FL",26.4384205,-81.8049874,,0.7,
23,110,"Broadway Avenue West, Estero, FL","Broadway Avenue West, Estero, FL",26.4419378,-81.8241581,,0.7,
24,110,"Broadway Avenue, Estero, FL","Broadway Avenue, Estero, FL",26.4419378,-81.8241581,,0.7,
25,111,"Broadway Avenue East, Estero, FL","Broadway Avenue East, Estero, FL",26.442,-81.8054,,0.9,
26,111,"Broadway Avenue, Estero, FL","Broadway Avenue, Estero, FL",26.4419378,-81.8241581,,0.7,
27,120,"Sandy Lane, Estero, FL","Sandy Lane, Estero, FL",26.4384205,-81.8049874,,0.7,
28,121,"River Ranch Road, Estero, FL","River Ranch Road, Estero, FL",26.4257950,-81.7946350,,0.7,
29,122,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
30,122,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
31,122,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
32,123,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
33,175,"21500 Three Oaks Parkway, Estero, FL 33928","21500 Three Oaks Parkway, Estero, FL 33928",26.4271230,-81.7885540,,0.7,
34,175,"Three Oaks Parkway, Estero, FL","Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,,0.7,
35,175,21500 Three Oaks Parkway,"21500 Three Oaks Parkway, Estero, FL",26.4271230,-81.7885540,,0.7,
36,181,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
37,181,"Three Oaks Parkway, Estero, FL","Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,,0.7,
38,181,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
39,182,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
40,182,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
41,182,"Ben Hill Griffin Parkway, Estero, FL","Ben Hill Griffin Parkway, Estero, FL",26.4377157,-81.7708838,,0.7,
42,190,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
43,201,"River Oaks Preserve, Estero, FL","River Oaks Preserve, Estero, FL",26.4420079,-81.7993579,,1.0,
44,201,"Estero River, Estero, FL","Estero River, Estero, FL",26.4360313,-81.8217353,,0.7,
45,213,"9401 Corkscrew Palms Circle, Estero, FL 33928","9401 Corkscrew Palms Circle, Estero, FL 33928",26.4285,-81.8068,,0.9,
46,213,9401 Corkscrew Palms Circle,"9401 Corkscrew Palms Circle, Estero, FL",26.4307470,-81.7981430,,0.7,
47,227,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
48,227,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
49,227,"Estero River, Estero, FL","Estero River, Estero, FL",26.4360313,-81.8217353,,0.7,
50,228,"Broadway Avenue, Estero, FL","Broadway Avenue, Estero, FL",26.4419378,-81.8241581,,0.7,
51,228,"River Oaks Preserve, Estero, FL","River Oaks Preserve, Estero, FL",26.4420079,-81.7993579,,1.0,
52,230,"Broadway Avenue East, Estero, FL","Broadway Avenue East, Estero, FL",26.442,-81.8054,,0.9,
53,230,"Sandy Lane, Estero, FL","Sandy Lane, Estero, FL",26.4384205,-81.8049874,,0.7,
54,232,"21500 Three Oaks Parkway, Estero, FL 33928","21500 Three Oaks Parkway, Estero, FL 33928",26.4271230,-81.7885540,,0.7,
55,232,"Three Oaks Parkway, Estero, FL","Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,,0.7,
56,232,21500 Three Oaks Parkway,"21500 Three Oaks Parkway, Estero, FL",26.4271230,-81.7885540,,0.7,
57,255,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
58,255,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
59,255,"Bella Terra, Estero, FL","Bella Terra, Estero, FL",26.4346867,-81.7289876,,0.7,
60,268,"Estero, FL","Estero, FL",26.4339,-81.8157,,0.9,
61,278,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
62,304,"Broadway Avenue, Estero, FL","Broadway Avenue, Estero, FL",26.4419378,-81.8241581,,0.7,
63,304,"River Oaks Preserve, Estero, FL","River Oaks Preserve, Estero, FL",26.4420079,-81.7993579,,1.0,
64,305,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
65,305,9000 Williams Road,"9000 Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
66,312,"Broadway Avenue East, Estero, FL","Broadway Avenue East, Estero, FL",26.442,-81.8054,,0.9,
67,312,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
68,312,"Coconut Road, Estero, FL","Coconut Road, Estero, FL",26.3980991,-81.8099138,,0.7,
69,327,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
70,327,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
71,332,"Sandy Lane, Estero, FL","Sandy Lane, Estero, FL",26.4384205,-81.8049874,,0.7,
72,344,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
73,345,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
74,353,"Broadway Avenue, Estero, FL","Broadway Avenue, Estero, FL",26.4419378,-81.8241581,,0.7,
75,353,"River Oaks Preserve, Estero, FL","River Oaks Preserve, Estero, FL",26.4420079,-81.7993579,,1.0,
76,355,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
77,356,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
78,356,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
79,356,"Ben Hill Griffin Parkway, Estero, FL","Ben Hill Griffin Parkway, Estero, FL",26.4377157,-81.7708838,,0.7,
80,364,10611 Chevrolet Way,"10611 Chevrolet Way, Estero, FL",26.4298554,-81.7804136,,0.7,
81,368,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
82,369,"Sandy Lane, Estero, FL","Sandy Lane, Estero, FL",26.4384205,-81.8049874,,0.7,
83,394,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
84,395,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
85,395,"Coconut Point, Estero, FL","Coconut Point, Estero, FL",26.4038818,-81.8077365,,0.7,
86,400,"Coconut Road, Estero, FL","Coconut Road, Estero, FL",26.3980991,-81.8099138,,0.7,
87,418,"Estero, FL","Estero, FL",26.4339,-81.8157,,0.9,
88,448,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
89,448,"Stoneybrook, Estero, FL","Stoneybrook, Estero, FL",26.4298062,-81.7679548,,0.7,
90,449,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
91,449,"Stoneybrook, Estero, FL","Stoneybrook, Estero, FL",26.4298062,-81.7679548,,0.7,
92,450,"Broadway Avenue West, Estero, FL","Broadway Avenue West, Estero, FL",26.4419378,-81.8241581,,0.7,
93,468,"21115 Design Parc Lane, Estero, FL 33928","21115 Design Parc Lane, Estero, FL 33928",26.4317010,-81.7996992,,0.7,
94,468,21115 Design Parc Lane,"21115 Design Parc Lane, Estero, FL",26.4317010,-81.7996992,,0.7,
95,556,"River Oaks Preserve, Estero, FL","River Oaks Preserve, Estero, FL",26.4420079,-81.7993579,,1.0,
96,575,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
97,576,"9401 Corkscrew Palms Circle, Estero, FL 33928","9401 Corkscrew Palms Circle, Estero, FL 33928",26.4285,-81.8068,,0.9,
98,584,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
99,584,8801 Corkscrew Road,"8801 Corkscrew Road, Estero, FL",26.4314164,-81.8086621,,0.7,
100,585,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
101,586,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
102,586,8801 Corkscrew Road,"8801 Corkscrew Road, Estero, FL",26.4314164,-81.8086621,,0.7,
103,598,"Koreshan State Park, Estero, FL","Koreshan State Park, Estero, FL",26.4360624,-81.8162709,,0.7,
104,599,"9401 Corkscrew Palms Circle, Estero, FL 33928","9401 Corkscrew Palms Circle, Estero, FL 33928",26.4285,-81.8068,,0.9,
105,599,"21500 Three Oaks Parkway, Estero, FL 33928","21500 Three Oaks Parkway, Estero, FL 33928",26.4271230,-81.7885540,,0.7,
106,599,"Three Oaks Parkway, Estero, FL","Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,,0.7,
107,599,"The Brooks, Estero, FL","The Brooks, Estero, FL",26.3926426,-81.7753764,,0.7,
108,608,"Cypress Bend, Estero, FL","Cypress Bend, Estero, FL",26.4469,-81.8116,,0.9,
109,609,"Sunny Grove, Estero, FL","Sunny Grove, Estero, FL",26.4376,-81.8128,,0.9,
110,626,"Three Oaks Parkway, Estero, FL","Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,,0.7,
111,626,"The Brooks, Estero, FL","The Brooks, Estero, FL",26.3926426,-81.7753764,,0.7,
112,638,"Sandy Lane, Estero, FL","Sandy Lane, Estero, FL",26.4384205,-81.8049874,,0.7,
113,647,"Estero River, Estero, FL","Estero River, Estero, FL",26.4360313,-81.8217353,,0.7,
114,647,"Koreshan State Park, Estero, FL","Koreshan State Park, Estero, FL",26.4360624,-81.8162709,,0.7,
115,670,"Coconut Road, Estero, FL","Coconut Road, Estero, FL",26.3980991,-81.8099138,,0.7,
116,673,"Estero River, Estero, FL","Estero River, Estero, FL",26.4360313,-81.8217353,,0.7,
117,707,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
118,707,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
119,711,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
120,719,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
121,719,"Corkscrew Road at Puente Lane, Estero, FL","Corkscrew Road at Puente Lane, Estero, FL",26.4312,-81.7847,,0.9,
122,726,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
123,726,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
124,726,"Coconut Point, Estero, FL","Coconut Point, Estero, FL",26.4038818,-81.8077365,,0.7,
125,741,"Broadway Avenue West, Estero, FL","Broadway Avenue West, Estero, FL",26.4419378,-81.8241581,,0.7,
126,741,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
127,741,"Broadway Avenue, Estero, FL","Broadway Avenue, Estero, FL",26.4419378,-81.8241581,,0.7,
128,755,"Genova, Estero, FL","Genova, Estero, FL",26.43765,-81.804994,,0.83,
129,766,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
130,766,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
131,766,"Ben Hill Griffin Parkway, Estero, FL","Ben Hill Griffin Parkway, Estero, FL",26.4377157,-81.7708838,,0.7,
132,767,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
133,767,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
134,767,"Estero River, Estero, FL","Estero River, Estero, FL",26.4360313,-81.8217353,,0.7,
135,767,"Koreshan State Park, Estero, FL","Koreshan State Park, Estero, FL",26.4360624,-81.8162709,,0.7,
136,767,"The Brooks, Estero, FL","The Brooks, Estero, FL",26.3926426,-81.7753764,,0.7,
137,773,"21500 Three Oaks Parkway, Estero, FL 33928","21500 Three Oaks Parkway, Estero, FL 33928",26.4271230,-81.7885540,,0.7,
138,790,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
139,792,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
140,793,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
141,794,"Three Oaks Parkway, Estero, FL","Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,,0.7,
142,800,645 feet south of Salerno Bay Road,"645 feet south of Salerno Bay Road, Estero, FL",26.392585349452,-81.783956541579,,0.88,
143,802,"Estero Bay Village, Estero, FL","Estero Bay Village, Estero, FL",26.4408,-81.8225,,0.75,
144,802,"Sunny Grove, Estero, FL","Sunny Grove, Estero, FL",26.4376,-81.8128,,0.9,
145,802,"Cypress Bend, Estero, FL","Cypress Bend, Estero, FL",26.4469,-81.8116,,0.9,
146,807,"9401 Corkscrew Palms Circle, Estero, FL 33928","9401 Corkscrew Palms Circle, Estero, FL 33928",26.4285,-81.8068,,0.9,
147,807,"Estero River, Estero, FL","Estero River, Estero, FL",26.4360313,-81.8217353,,0.7,
148,809,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
149,810,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
150,810,"Corkscrew Road at Puente Lane, Estero, FL","Corkscrew Road at Puente Lane, Estero, FL",26.4312,-81.7847,,0.9,
151,818,"River Ranch Road, Estero, FL","River Ranch Road, Estero, FL",26.4257950,-81.7946350,,0.7,
152,819,"River Ranch Road, Estero, FL","River Ranch Road, Estero, FL",26.4257950,-81.7946350,,0.7,
153,820,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
154,863,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
155,894,"Three Oaks Parkway, Estero, FL","Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,,0.7,
156,905,"21500 Three Oaks Parkway, Estero, FL 33928","21500 Three Oaks Parkway, Estero, FL 33928",26.4271230,-81.7885540,,0.7,
157,905,"Three Oaks Parkway, Estero, FL","Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,,0.7,
158,905,"The Brooks, Estero, FL","The Brooks, Estero, FL",26.3926426,-81.7753764,,0.7,
159,905,21500 Three Oaks Parkway,"21500 Three Oaks Parkway, Estero, FL",26.4271230,-81.7885540,,0.7,
160,924,"Broadway Avenue East, Estero, FL","Broadway Avenue East, Estero, FL",26.442,-81.8054,,0.9,
161,924,"Broadway Avenue, Estero, FL","Broadway Avenue, Estero, FL",26.4419378,-81.8241581,,0.7,
162,954,20275 Sherrill Ln,"20275 Sherrill Ln, Estero, FL",26.4457620,-81.8287120,,0.7,
163,955,"Estero River, Estero, FL","Estero River, Estero, FL",26.4360313,-81.8217353,,0.7,
164,972,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
165,972,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
166,989,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
167,989,8801 Corkscrew Road,"8801 Corkscrew Road, Estero, FL",26.4314164,-81.8086621,,0.7,
168,990,"Estero Bay Village, Estero, FL","Estero Bay Village, Estero, FL",26.4408,-81.8225,,0.75,
169,990,"Cypress Bend, Estero, FL","Cypress Bend, Estero, FL",26.4469,-81.8116,,0.9,
170,990,"Broadway Avenue West, Estero, FL","Broadway Avenue West, Estero, FL",26.4419378,-81.8241581,,0.7,
171,990,"River Oaks Preserve, Estero, FL","River Oaks Preserve, Estero, FL",26.4420079,-81.7993579,,1.0,
172,1036,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
173,1039,"Coconut Road, Estero, FL","Coconut Road, Estero, FL",26.3980991,-81.8099138,,0.7,
174,1057,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
175,1060,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
176,1060,"Coconut Point, Estero, FL","Coconut Point, Estero, FL",26.4038818,-81.8077365,,0.7,
177,1072,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
178,1079,"Three Oaks Parkway, Estero, FL","Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,,0.7,
179,1079,"The Brooks, Estero, FL","The Brooks, Estero, FL",26.3926426,-81.7753764,,0.7,
180,1082,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
181,1089,"21500 Three Oaks Parkway, Estero, FL 33928","21500 Three Oaks Parkway, Estero, FL 33928",26.4271230,-81.7885540,,0.7,
182,1089,"Three Oaks Parkway, Estero, FL","Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,,0.7,
183,1089,21500 Three Oaks Parkway,"21500 Three Oaks Parkway, Estero, FL",26.4271230,-81.7885540,,0.7,
184,1100,"Sandy Lane, Estero, FL","Sandy Lane, Estero, FL",26.4384205,-81.8049874,,0.7,
185,1154,"Shadow Wood, Estero, FL","Shadow Wood, Estero, FL",26.4099337,-81.7949565,,0.7,
186,1180,"9401 Corkscrew Palms Circle, Estero, FL 33928","9401 Corkscrew Palms Circle, Estero, FL 33928",26.4285,-81.8068,,0.9,
187,1189,"River Oaks Preserve, Estero, FL","River Oaks Preserve, Estero, FL",26.4420079,-81.7993579,,1.0,
188,1203,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
189,1204,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
190,1215,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
191,1215,9201 and 9301 Corkscrew Road,"9201 and 9301 Corkscrew Road, Estero, FL",26.432264859989,-81.801155452524,,0.98,
192,1219,"Sunny Grove, Estero, FL","Sunny Grove, Estero, FL",26.4376,-81.8128,,0.9,
193,1220,"Cypress Bend, Estero, FL","Cypress Bend, Estero, FL",26.4469,-81.8116,,0.9,
194,1240,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
195,1240,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
196,1241,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
197,1243,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
198,1244,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
199,1249,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
200,1250,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
201,1275,"Estero River, Estero, FL","Estero River, Estero, FL",26.4360313,-81.8217353,,0.7,
202,1290,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
203,1295,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
204,1296,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
205,1302,"Coconut Road, Estero, FL","Coconut Road, Estero, FL",26.3980991,-81.8099138,,0.7,
206,1310,"Estero River, Estero, FL","Estero River, Estero, FL",26.4360313,-81.8217353,,0.7,
207,1320,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
208,1320,"Three Oaks Parkway, Estero, FL","Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,,0.7,
209,1331,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
210,1362,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
211,1368,"Coconut Point, Estero, FL","Coconut Point, Estero, FL",26.4038818,-81.8077365,,0.7,
212,1369,"River Ranch Road, Estero, FL","River Ranch Road, Estero, FL",26.4257950,-81.7946350,,0.7,
213,1371,"Coconut Road, Estero, FL","Coconut Road, Estero, FL",26.3980991,-81.8099138,,0.7,
214,1371,4406 and 4410 Coconut Road,"4406 and 4410 Coconut Road, Estero, FL",26.398566005006,-81.82671497661,,0.98,
215,1375,"Coconut Road, Estero, FL","Coconut Road, Estero, FL",26.3980991,-81.8099138,,0.7,
216,1375,4406 and 4410 Coconut Road,"4406 and 4410 Coconut Road, Estero, FL",26.398566005006,-81.82671497661,,0.98,
217,1377,"River Ranch Road, Estero, FL","River Ranch Road, Estero, FL",26.4257950,-81.7946350,,0.7,
218,1380,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
219,1388,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
220,1409,"9401 Corkscrew Palms Circle, Estero, FL 33928","9401 Corkscrew Palms Circle, Estero, FL 33928",26.4285,-81.8068,,0.9,
221,1409,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
222,1409,"Three Oaks Parkway, Estero, FL","Three Oaks Parkway, Estero, FL",26.4472506,-81.7886807,,0.7,
223,1409,9401 Corkscrew Palms Circle,"9401 Corkscrew Palms Circle, Estero, FL",26.4307470,-81.7981430,,0.7,
224,1411,"Estero River, Estero, FL","Estero River, Estero, FL",26.4360313,-81.8217353,,0.7,
225,1412,"Coconut Road, Estero, FL","Coconut Road, Estero, FL",26.3980991,-81.8099138,,0.7,
226,1416,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
227,1417,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
228,1418,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
229,1418,"Corkscrew Road at Puente Lane, Estero, FL","Corkscrew Road at Puente Lane, Estero, FL",26.4312,-81.7847,,0.9,
230,1420,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
231,1423,"9401 Corkscrew Palms Circle, Estero, FL 33928","9401 Corkscrew Palms Circle, Estero, FL 33928",26.4285,-81.8068,,0.9,
232,1433,"US 41, Estero, FL","US 41, Estero, FL",26.4400826,-81.8108702,,0.7,
233,1434,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
234,1449,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
235,1450,"Williams Road, Estero, FL","Williams Road, Estero, FL",26.4201213,-81.8206708,,0.7,
236,1467,"Corkscrew Road, Estero, FL","Corkscrew Road, Estero, FL",26.4363,-81.7701,,0.9,
237,1467,8801 Corkscrew Road,"8801 Corkscrew Road, Estero, FL",26.4314164,-81.8086621,,0.7,
238,1468,"Estero Parkway, Estero, FL","Estero Parkway, Estero, FL",26.4491802,-81.7986456,,0.7,
239,1476,"Sandy Lane, Estero, FL","Sandy Lane, Estero, FL",26.4384205,-81.8049874,,0.7,
